date,hourly temperatur,relative humidity,Rainfall,SD_SO,V_VV
2019071514,21.4,52.0,0.0,0.0,60000.0
2019071515,20.9,51.0,0.0,2.0,60000.0
2019071516,21.8,49.0,0.0,7.0,60000.0
2019071517,20.6,54.0,0.0,45.0,60000.0
2019071518,19.0,62.0,0.0,60.0,60000.0
2019071519,17.5,67.0,0.0,60.0,45000.0
2019071520,16.1,71.0,0.0,10.0,30000.0
2019071521,15.4,73.0,0.0,0.0,25000.0
2019071522,14.4,77.0,0.0,0.0,25000.0
2019071523,13.5,79.0,0.0,0.0,30000.0
2019071600,13.1,78.0,0.0,0.0,30000.0
2019071601,12.3,84.0,0.0,0.0,30000.0
2019071602,11.9,85.0,0.0,0.0,25000.0
2019071603,11.8,88.0,0.0,0.0,20000.0
2019071604,11.4,91.0,0.0,0.0,20000.0
2019071605,12.3,88.0,0.0,33.0,15000.0
2019071606,14.2,77.0,0.0,54.0,16000.0
2019071607,16.2,72.0,0.0,60.0,16000.0
2019071608,17.6,65.0,0.0,56.0,20000.0
2019071609,19.0,58.0,0.0,31.0,25000.0
2019071610,19.8,55.0,0.0,57.0,25000.0
2019071611,20.3,52.0,0.0,60.0,25000.0
2019071612,22.2,50.0,0.0,60.0,25000.0
2019071613,23.3,45.0,0.0,60.0,30000.0
2019071614,23.5,43.0,0.0,60.0,40000.0
2019071615,24.6,40.0,0.0,60.0,45000.0
2019071616,24.5,41.0,0.0,60.0,50000.0
2019071617,23.9,44.0,0.0,60.0,50000.0
2019071618,22.8,47.0,0.0,45.0,50000.0
2019071619,21.8,53.0,0.0,15.0,55000.0
2019071620,20.0,59.0,0.0,1.0,55000.0
2019071621,18.6,65.0,0.0,0.0,55000.0
2019071622,17.9,70.0,0.0,0.0,40000.0
2019071623,16.1,79.0,0.0,0.0,40000.0
2019071700,15.1,82.0,0.0,0.0,40000.0
2019071701,14.3,86.0,0.0,0.0,35000.0
2019071702,13.7,88.0,0.0,0.0,30000.0
2019071703,13.4,89.0,0.0,0.0,30000.0
2019071704,12.9,91.0,0.0,0.0,25000.0
2019071705,13.3,89.0,0.0,33.0,25000.0
2019071706,15.0,83.0,0.0,51.0,25000.0
2019071707,16.2,77.0,0.0,60.0,23000.0
2019071708,18.4,68.0,0.0,57.0,23000.0
2019071709,19.5,62.0,0.0,58.0,23000.0
2019071710,21.3,53.0,0.0,60.0,23000.0
2019071711,22.4,50.0,0.0,60.0,27000.0
2019071712,23.8,48.0,0.0,56.0,30000.0
2019071713,25.5,42.0,0.0,37.0,30000.0
2019071714,25.9,41.0,0.0,45.0,30000.0
2019071715,26.1,40.0,0.0,47.0,30000.0
2019071716,24.6,43.0,0.0,60.0,35000.0
2019071717,24.9,39.0,0.0,58.0,35000.0
2019071718,24.1,39.0,0.0,60.0,35000.0
2019071719,22.1,53.0,0.0,57.0,45000.0
2019071720,19.8,63.0,0.0,12.0,50000.0
2019071721,18.0,70.0,0.0,0.0,50000.0
2019071722,16.8,75.0,0.0,0.0,55000.0
2019071723,16.2,77.0,0.0,0.0,60000.0
2019071800,15.5,80.0,0.0,0.0,60000.0
2019071801,15.5,80.0,0.0,0.0,55000.0
2019071802,15.4,81.0,0.0,0.0,55000.0
2019071803,14.5,86.0,0.0,0.0,55000.0
2019071804,14.7,85.0,0.0,0.0,50000.0
2019071805,14.8,85.0,0.0,0.0,50000.0
2019071806,15.6,81.0,0.0,19.0,40000.0
2019071807,17.4,75.0,0.0,55.0,40000.0
2019071808,19.1,73.0,0.0,56.0,40000.0
2019071809,21.0,61.0,0.0,60.0,40000.0
2019071810,23.7,48.0,0.0,47.0,40000.0
2019071811,25.1,42.0,0.0,60.0,40000.0
2019071812,26.1,40.0,0.0,58.0,40000.0
2019071813,26.4,37.0,0.0,60.0,40000.0
2019071814,27.0,35.0,0.0,13.0,45000.0
2019071815,27.7,33.0,0.0,41.0,45000.0
2019071816,27.0,33.0,0.0,9.0,45000.0
2019071817,26.7,34.0,0.0,0.0,45000.0
2019071818,25.9,38.0,0.0,0.0,45000.0
2019071819,24.7,40.0,0.0,0.0,45000.0
2019071820,22.0,60.0,0.0,0.0,45000.0
2019071821,21.0,68.0,0.0,0.0,45000.0
2019071822,20.6,68.0,0.0,0.0,45000.0
2019071823,19.9,72.0,0.0,0.0,40000.0
2019071900,19.9,71.0,0.0,0.0,40000.0
2019071901,20.0,70.0,0.0,0.0,40000.0
2019071902,19.6,73.0,0.0,0.0,40000.0
2019071903,19.6,78.0,0.0,0.0,40000.0
2019071904,19.4,75.0,0.0,0.0,40000.0
2019071905,17.9,93.0,0.2,0.0,30000.0
2019071906,18.1,92.0,0.4,0.0,30000.0
2019071907,19.1,86.0,0.1,0.0,25000.0
2019071908,17.9,88.0,2.0,0.0,20000.0
2019071909,18.5,89.0,0.0,6.0,25000.0
2019071910,20.5,78.0,0.0,22.0,30000.0
2019071911,21.9,71.0,0.0,24.0,40000.0
2019071912,24.3,60.0,0.0,20.0,40000.0
2019071913,25.4,53.0,0.0,39.0,50000.0
2019071914,25.1,49.0,0.0,33.0,60000.0
2019071915,25.9,43.0,0.0,29.0,60000.0
2019071916,25.5,43.0,0.0,45.0,60000.0
2019071917,25.1,42.0,0.0,1.0,70000.0
2019071918,24.7,46.0,0.0,27.0,70000.0
2019071919,23.9,51.0,0.0,0.0,70000.0
2019071920,23.0,56.0,0.0,0.0,70000.0
2019071921,21.1,65.0,0.0,0.0,60000.0
2019071922,20.2,66.0,0.0,0.0,60000.0
2019071923,19.9,71.0,0.0,0.0,60000.0
2019072000,19.1,76.0,0.0,0.0,60000.0
2019072001,18.7,78.0,0.0,0.0,50000.0
2019072002,17.4,85.0,0.0,0.0,50000.0
2019072003,17.0,88.0,0.0,0.0,50000.0
2019072004,16.7,90.0,0.0,0.0,45000.0
2019072005,16.9,90.0,0.0,35.0,45000.0
2019072006,19.7,77.0,0.0,55.0,50000.0
2019072007,21.6,68.0,0.0,60.0,50000.0
2019072008,24.1,60.0,0.0,60.0,50000.0
2019072009,25.8,55.0,0.0,60.0,50000.0
2019072010,27.6,45.0,0.0,60.0,50000.0
2019072011,29.2,40.0,0.0,60.0,50000.0
2019072012,29.2,39.0,0.0,29.0,55000.0
2019072013,31.5,31.0,0.0,43.0,55000.0
2019072014,30.4,35.0,0.0,27.0,55000.0
2019072015,31.0,34.0,0.0,35.0,55000.0
2019072016,31.6,30.0,0.0,44.0,55000.0
2019072017,31.0,30.0,0.0,29.0,60000.0
2019072018,30.6,30.0,0.0,0.0,60000.0
2019072019,29.3,33.0,0.0,0.0,50000.0
2019072020,25.5,58.0,0.0,0.0,50000.0
2019072021,23.5,66.0,0.0,0.0,50000.0
2019072022,22.6,71.0,0.0,0.0,50000.0
2019072023,22.4,70.0,0.0,0.0,50000.0
2019072100,21.8,71.0,0.0,0.0,50000.0
2019072101,21.1,75.0,0.0,0.0,50000.0
2019072102,20.8,77.0,0.0,0.0,50000.0
2019072103,21.0,77.0,0.0,0.0,50000.0
2019072104,20.4,73.0,0.0,0.0,50000.0
2019072105,20.5,71.0,0.0,3.0,50000.0
2019072106,21.6,68.0,0.0,1.0,60000.0
2019072107,21.6,75.0,0.0,9.0,60000.0
2019072108,22.9,60.0,0.0,45.0,60000.0
2019072109,24.4,45.0,0.0,56.0,60000.0
2019072110,26.0,41.0,0.0,60.0,60000.0
2019072111,26.9,38.0,0.0,55.0,60000.0
2019072112,28.4,32.0,0.0,54.0,70000.0
2019072113,27.7,32.0,0.0,58.0,70000.0
2019072114,28.2,31.0,0.0,42.0,75000.0
2019072115,27.7,33.0,0.0,49.0,75000.0
2019072116,28.6,31.0,0.0,45.0,75000.0
2019072117,27.7,33.0,0.0,11.0,75000.0
2019072118,26.5,42.0,0.0,0.0,75000.0
2019072119,25.0,44.0,0.0,0.0,70000.0
2019072120,23.7,49.0,0.0,3.0,60000.0
2019072121,22.0,55.0,0.0,0.0,60000.0
2019072122,20.9,59.0,0.0,0.0,60000.0
2019072123,20.3,61.0,0.0,0.0,60000.0
2019072200,19.5,64.0,0.0,0.0,55000.0
2019072201,18.6,67.0,0.0,0.0,50000.0
2019072202,18.6,68.0,0.0,0.0,50000.0
2019072203,18.0,73.0,0.0,0.0,50000.0
2019072204,17.1,76.0,0.0,0.0,50000.0
2019072205,17.2,77.0,0.0,28.0,40000.0
2019072206,18.6,70.0,0.0,52.0,35000.0
2019072207,21.5,59.0,0.0,60.0,40000.0
2019072208,23.4,53.0,0.0,60.0,45000.0
2019072209,25.7,44.0,0.0,58.0,45000.0
2019072210,26.7,40.0,0.0,60.0,45000.0
2019072211,28.1,39.0,0.0,60.0,45000.0
2019072212,28.6,36.0,0.0,60.0,50000.0
2019072213,29.9,28.0,0.0,60.0,50000.0
2019072214,30.6,28.0,0.0,60.0,50000.0
2019072215,29.9,29.0,0.0,50.0,60000.0
2019072216,31.8,26.0,0.0,58.0,60000.0
2019072217,30.0,27.0,0.0,60.0,60000.0
2019072218,29.8,30.0,0.0,60.0,60000.0
2019072219,27.9,36.0,0.0,60.0,60000.0
2019072220,26.1,42.0,0.0,8.0,60000.0
2019072221,24.6,47.0,0.0,0.0,55000.0
2019072222,23.3,52.0,0.0,0.0,55000.0
2019072223,22.6,54.0,0.0,0.0,55000.0
2019072300,21.7,58.0,0.0,0.0,55000.0
2019072301,21.4,59.0,0.0,0.0,55000.0
2019072302,20.6,63.0,0.0,0.0,50000.0
2019072303,19.6,68.0,0.0,0.0,50000.0
2019072304,19.2,70.0,0.0,0.0,50000.0
2019072305,19.5,70.0,0.0,52.0,50000.0
2019072306,22.4,60.0,0.0,54.0,50000.0
2019072307,23.9,55.0,0.0,60.0,50000.0
2019072308,27.5,44.0,0.0,60.0,50000.0
2019072309,29.0,36.0,0.0,60.0,50000.0
2019072310,30.5,32.0,0.0,60.0,50000.0
2019072311,31.5,30.0,0.0,60.0,50000.0
2019072312,32.2,28.0,0.0,60.0,60000.0
2019072313,33.5,28.0,0.0,60.0,60000.0
2019072314,34.0,26.0,0.0,60.0,60000.0
2019072315,33.9,25.0,0.0,60.0,60000.0
2019072316,33.7,25.0,0.0,60.0,60000.0
2019072317,33.3,26.0,0.0,60.0,60000.0
2019072318,32.3,28.0,0.0,60.0,65000.0
2019072319,31.1,31.0,0.0,60.0,60000.0
2019072320,29.3,36.0,0.0,9.0,60000.0
2019072321,26.7,46.0,0.0,0.0,60000.0
2019072322,25.8,50.0,0.0,0.0,55000.0
2019072323,24.2,55.0,0.0,0.0,50000.0
2019072400,23.9,56.0,0.0,0.0,45000.0
2019072401,22.6,60.0,0.0,0.0,45000.0
2019072402,22.0,64.0,0.0,0.0,45000.0
2019072403,21.6,63.0,0.0,0.0,45000.0
2019072404,20.9,66.0,0.0,0.0,50000.0
2019072405,21.7,64.0,0.0,45.0,60000.0
2019072406,24.0,56.0,0.0,54.0,60000.0
2019072407,26.3,47.0,0.0,60.0,60000.0
2019072408,28.8,40.0,0.0,60.0,60000.0
2019072409,30.2,37.0,0.0,60.0,60000.0
2019072410,32.7,32.0,0.0,60.0,60000.0
2019072411,35.5,30.0,0.0,60.0,60000.0
2019072412,36.0,26.0,0.0,60.0,60000.0
2019072413,37.1,23.0,0.0,60.0,60000.0
2019072414,37.3,23.0,0.0,60.0,60000.0
2019072415,37.9,21.0,0.0,60.0,60000.0
2019072416,37.5,22.0,0.0,60.0,60000.0
2019072417,35.9,24.0,0.0,60.0,60000.0
2019072418,35.4,25.0,0.0,60.0,60000.0
2019072419,33.2,28.0,0.0,42.0,60000.0
2019072420,31.2,33.0,0.0,0.0,60000.0
2019072421,29.3,41.0,0.0,0.0,50000.0
2019072422,27.4,48.0,0.0,0.0,50000.0
2019072423,26.5,51.0,0.0,0.0,50000.0
2019072500,25.1,57.0,0.0,0.0,50000.0
2019072501,24.0,61.0,0.0,0.0,50000.0
2019072502,23.4,65.0,0.0,0.0,50000.0
2019072503,22.5,68.0,0.0,0.0,50000.0
2019072504,22.2,69.0,0.0,0.0,50000.0
2019072505,22.6,66.0,0.0,30.0,50000.0
2019072506,25.3,58.0,0.0,54.0,50000.0
2019072507,27.8,49.0,0.0,60.0,50000.0
2019072508,30.7,41.0,0.0,60.0,50000.0
2019072509,34.0,31.0,0.0,60.0,50000.0
2019072510,35.5,29.0,0.0,60.0,50000.0
2019072511,37.8,22.0,0.0,60.0,50000.0
2019072512,38.3,19.0,0.0,60.0,50000.0
2019072513,39.2,18.0,0.0,60.0,50000.0
2019072514,39.2,15.0,0.0,60.0,50000.0
2019072515,39.9,15.0,0.0,60.0,55000.0
2019072516,39.3,15.0,0.0,60.0,55000.0
2019072517,38.0,17.0,0.0,60.0,55000.0
2019072518,36.9,19.0,0.0,60.0,55000.0
2019072519,35.1,23.0,0.0,16.0,60000.0
2019072520,33.4,26.0,0.0,0.0,60000.0
2019072521,30.0,34.0,0.0,0.0,50000.0
2019072522,28.9,37.0,0.0,0.0,50000.0
2019072523,26.7,44.0,0.0,0.0,50000.0
2019072600,27.3,39.0,0.0,0.0,50000.0
2019072601,25.9,43.0,0.0,0.0,50000.0
2019072602,25.2,44.0,0.0,0.0,50000.0
2019072603,24.9,45.0,0.0,0.0,50000.0
2019072604,24.6,46.0,0.0,0.0,50000.0
2019072605,24.1,48.0,0.0,21.0,50000.0
2019072606,26.6,42.0,0.0,55.0,50000.0
2019072607,28.3,39.0,0.0,60.0,50000.0
2019072608,30.7,30.0,0.0,60.0,50000.0
2019072609,32.4,29.0,0.0,60.0,50000.0
2019072610,34.6,25.0,0.0,60.0,50000.0
2019072611,35.4,23.0,0.0,60.0,50000.0
2019072612,37.2,20.0,0.0,60.0,40000.0
2019072613,37.5,21.0,0.0,60.0,40000.0
2019072614,37.6,20.0,0.0,58.0,40000.0
2019072615,37.3,21.0,0.0,0.0,40000.0
2019072616,37.2,20.0,0.0,0.0,40000.0
2019072617,35.2,29.0,0.0,0.0,40000.0
2019072618,34.0,32.0,0.0,0.0,40000.0
2019072619,32.7,28.0,0.0,0.0,40000.0
2019072620,31.1,30.0,0.0,0.0,40000.0
2019072621,29.2,34.0,0.0,0.0,40000.0
2019072622,28.4,36.0,0.0,0.0,40000.0
2019072623,27.3,41.0,0.0,0.0,40000.0
2019072700,26.4,44.0,0.0,0.0,40000.0
2019072701,25.5,48.0,0.0,0.0,40000.0
2019072702,25.3,53.0,0.0,0.0,40000.0
2019072703,24.1,69.0,0.0,0.0,40000.0
2019072704,23.5,59.0,0.0,0.0,40000.0
2019072705,23.8,64.0,0.0,0.0,30000.0
2019072706,23.2,76.0,0.0,3.0,28000.0
2019072707,23.7,75.0,0.0,46.0,30000.0
2019072708,24.5,70.0,0.0,11.0,40000.0
2019072709,25.1,66.0,0.0,0.0,35000.0
2019072710,22.2,87.0,1.0,0.0,14000.0
2019072711,22.4,92.0,0.0,0.0,20000.0
2019072712,22.8,87.0,0.0,0.0,22000.0
2019072713,24.2,81.0,0.0,0.0,25000.0
2019072714,24.5,78.0,0.0,0.0,25000.0
2019072715,24.8,72.0,0.0,4.0,25000.0
2019072716,26.0,65.0,0.0,10.0,30000.0
2019072717,25.3,68.0,0.0,20.0,30000.0
2019072718,25.0,70.0,0.0,3.0,30000.0
2019072719,24.1,78.0,0.0,0.0,30000.0
2019072720,23.5,80.0,0.0,0.0,25000.0
2019072721,22.7,82.0,0.0,0.0,25000.0
2019072722,21.8,80.0,0.0,0.0,25000.0
2019072723,21.9,81.0,0.0,0.0,25000.0
2019072800,20.0,83.0,8.4,0.0,4000.0
2019072801,18.9,94.0,6.6,0.0,18000.0
2019072802,18.8,96.0,0.2,0.0,18000.0
2019072803,19.0,97.0,0.1,0.0,18000.0
2019072804,18.9,95.0,0.0,0.0,25000.0
2019072805,19.2,95.0,0.0,0.0,35000.0
2019072806,19.8,91.0,0.0,0.0,35000.0
2019072807,20.2,90.0,0.0,0.0,35000.0
2019072808,21.0,88.0,0.0,0.0,35000.0
2019072809,22.0,83.0,0.0,0.0,35000.0
2019072810,22.5,81.0,0.0,1.0,35000.0
2019072811,23.5,77.0,0.0,25.0,35000.0
2019072812,24.8,63.0,0.0,25.0,25000.0
2019072813,23.9,75.0,0.0,7.0,28000.0
2019072814,20.4,94.0,0.0,0.0,20000.0
2019072815,21.4,98.0,0.0,0.0,25000.0
2019072816,22.7,86.0,0.0,15.0,20000.0
2019072817,22.6,85.0,0.0,20.0,20000.0
2019072818,22.0,83.0,0.0,6.0,23000.0
2019072819,20.7,84.0,0.0,0.0,30000.0
2019072820,19.5,87.0,0.0,0.0,30000.0
2019072821,19.6,88.0,0.0,0.0,40000.0
2019072822,19.3,87.0,0.0,0.0,40000.0
2019072823,19.3,83.0,0.0,0.0,40000.0
2019072900,19.2,82.0,0.0,0.0,40000.0
2019072901,19.0,84.0,0.0,0.0,40000.0
2019072902,18.7,85.0,0.0,0.0,35000.0
2019072903,18.7,84.0,0.0,0.0,30000.0
2019072904,18.8,83.0,0.0,0.0,25000.0
2019072905,19.0,83.0,0.0,0.0,25000.0
2019072906,19.2,76.0,0.0,0.0,27000.0
2019072907,19.9,75.0,0.0,0.0,30000.0
2019072908,20.7,71.0,0.0,0.0,30000.0
2019072909,21.8,66.0,0.0,38.0,30000.0
2019072910,23.3,65.0,0.0,57.0,30000.0
2019072911,24.0,61.0,0.0,49.0,35000.0
2019072912,25.3,55.0,0.0,54.0,35000.0
2019072913,24.5,57.0,0.0,39.0,40000.0
2019072914,24.9,54.0,0.0,0.0,40000.0
2019072915,25.4,55.0,0.0,4.0,40000.0
2019072916,26.3,49.0,0.0,56.0,40000.0
2019072917,26.0,52.0,0.0,18.0,35000.0
2019072918,25.4,53.0,0.0,49.0,30000.0
2019072919,24.5,59.0,0.0,34.0,35000.0
2019072920,23.1,67.0,0.0,0.0,35000.0
2019072921,22.2,74.0,0.0,0.0,35000.0
2019072922,21.4,78.0,0.0,0.0,30000.0
2019072923,20.3,83.0,0.0,0.0,25000.0
2019073000,19.4,87.0,0.0,0.0,23000.0
2019073001,19.0,89.0,0.0,0.0,23000.0
2019073002,18.7,91.0,0.0,0.0,20000.0
2019073003,18.7,92.0,0.0,0.0,17000.0
2019073004,18.1,93.0,0.0,0.0,16000.0
2019073005,18.3,93.0,0.0,14.0,15000.0
2019073006,19.8,86.0,0.0,57.0,15000.0
2019073007,21.1,79.0,0.0,56.0,18000.0
2019073008,22.6,72.0,0.0,19.0,18000.0
2019073009,24.7,63.0,0.0,60.0,25000.0
2019073010,27.7,49.0,0.0,60.0,40000.0
2019073011,27.3,43.0,0.0,57.0,50000.0
2019073012,29.1,39.0,0.0,37.0,50000.0
2019073013,29.8,34.0,0.0,55.0,60000.0
2019073014,30.4,33.0,0.0,46.0,60000.0
2019073015,30.8,34.0,0.0,51.0,60000.0
2019073016,30.0,32.0,0.0,49.0,60000.0
2019073017,29.3,33.0,0.0,29.0,60000.0
2019073018,27.2,37.0,0.0,11.0,60000.0
2019073019,26.3,35.0,0.0,0.0,60000.0
2019073020,25.2,40.0,0.0,0.0,60000.0
2019073021,24.5,45.0,0.0,0.0,60000.0
2019073022,23.7,52.0,0.0,0.0,50000.0
2019073023,22.4,58.0,0.0,0.0,50000.0
2019073100,22.4,57.0,0.0,0.0,50000.0
2019073101,21.5,62.0,0.0,0.0,50000.0
2019073102,21.0,67.0,0.0,0.0,50000.0
2019073103,20.1,72.0,0.0,0.0,50000.0
2019073104,19.7,74.0,0.0,0.0,45000.0
2019073105,19.9,73.0,0.0,0.0,45000.0
2019073106,20.3,70.0,0.0,0.0,50000.0
2019073107,20.7,65.0,0.0,5.0,50000.0
2019073108,22.3,55.0,0.0,55.0,50000.0
2019073109,22.5,52.0,0.0,58.0,50000.0
2019073110,23.4,47.0,0.0,58.0,55000.0
2019073111,23.4,42.0,0.0,42.0,55000.0
2019073112,24.7,34.0,0.0,31.0,60000.0
2019073113,25.4,31.0,0.0,53.0,60000.0
2019073114,25.1,31.0,0.0,47.0,60000.0
2019073115,26.0,29.0,0.0,60.0,60000.0
2019073116,25.8,29.0,0.0,55.0,60000.0
2019073117,24.6,31.0,0.0,39.0,60000.0
2019073118,24.2,34.0,0.0,5.0,60000.0
2019073119,23.0,41.0,0.0,0.0,55000.0
2019073120,21.5,47.0,0.0,0.0,55000.0
2019073121,20.3,51.0,0.0,0.0,55000.0
2019073122,19.4,60.0,0.0,0.0,50000.0
2019073123,18.6,64.0,0.0,0.0,50000.0
2019080100,17.5,70.0,0.0,0.0,50000.0
2019080101,16.9,72.0,0.0,0.0,50000.0
2019080102,16.4,75.0,0.0,0.0,45000.0
2019080103,16.6,75.0,0.0,0.0,45000.0
2019080104,16.0,77.0,0.0,0.0,45000.0
2019080105,15.7,79.0,0.0,0.0,50000.0
2019080106,17.6,67.0,0.0,57.0,50000.0
2019080107,19.6,64.0,0.0,60.0,50000.0
2019080108,21.8,52.0,0.0,60.0,50000.0
2019080109,22.0,44.0,0.0,60.0,60000.0
2019080110,23.1,39.0,0.0,50.0,60000.0
2019080111,23.4,39.0,0.0,56.0,65000.0
2019080112,24.4,38.0,0.0,38.0,65000.0
2019080113,24.4,39.0,0.0,25.0,65000.0
2019080114,25.1,37.0,0.0,47.0,65000.0
2019080115,26.5,33.0,0.0,50.0,65000.0
2019080116,25.9,35.0,0.0,55.0,65000.0
2019080117,25.4,37.0,0.0,60.0,60000.0
2019080118,24.8,40.0,0.0,60.0,60000.0
2019080119,23.4,46.0,0.0,10.0,60000.0
2019080120,22.0,51.0,0.0,0.0,60000.0
2019080121,21.4,54.0,0.0,0.0,60000.0
2019080122,20.8,55.0,0.0,0.0,60000.0
2019080123,20.5,57.0,0.0,0.0,60000.0
2019080200,19.7,61.0,0.0,0.0,60000.0
2019080201,19.4,63.0,0.0,0.0,60000.0
2019080202,18.4,69.0,0.0,0.0,60000.0
2019080203,17.8,71.0,0.0,0.0,60000.0
2019080204,17.9,70.0,0.0,0.0,50000.0
2019080205,18.3,68.0,0.0,0.0,50000.0
2019080206,18.9,67.0,0.0,0.0,45000.0
2019080207,20.0,65.0,0.0,10.0,45000.0
2019080208,21.1,62.0,0.0,34.0,48000.0
2019080209,23.0,55.0,0.0,37.0,50000.0
2019080210,23.4,50.0,0.0,60.0,50000.0
2019080211,24.4,54.0,0.0,1.0,50000.0
2019080212,23.8,50.0,0.0,27.0,50000.0
2019080213,19.5,74.0,1.1,7.0,15000.0
2019080214,20.7,79.0,0.4,0.0,40000.0
2019080215,21.6,71.0,0.8,4.0,40000.0
2019080216,22.7,64.0,0.1,20.0,50000.0
2019080217,23.0,55.0,0.0,43.0,60000.0
2019080218,22.3,58.0,0.0,9.0,60000.0
2019080219,21.5,60.0,0.0,0.0,60000.0
2019080220,18.7,81.0,0.2,0.0,40000.0
2019080221,17.7,91.0,0.0,0.0,35000.0
2019080222,17.1,88.0,0.0,0.0,30000.0
2019080223,17.9,87.0,0.0,0.0,25000.0
2019080300,18.2,82.0,0.0,0.0,25000.0
2019080301,17.9,82.0,0.0,0.0,25000.0
2019080302,18.3,80.0,0.0,0.0,25000.0
2019080303,17.2,89.0,0.0,0.0,30000.0
2019080304,16.3,98.0,0.0,0.0,30000.0
2019080305,16.3,98.0,0.0,0.0,13000.0
2019080306,16.5,98.0,0.6,0.0,20000.0
2019080307,17.1,92.0,0.0,0.0,25000.0
2019080308,17.9,85.0,0.0,0.0,30000.0
2019080309,20.7,71.0,0.0,26.0,40000.0
2019080310,21.9,66.0,0.0,34.0,50000.0
2019080311,21.1,64.0,0.0,20.0,50000.0
2019080312,23.3,53.0,0.0,5.0,50000.0
2019080313,24.8,51.0,0.0,47.0,50000.0
2019080314,24.4,50.0,0.0,40.0,45000.0
2019080315,24.6,51.0,0.0,49.0,45000.0
2019080316,24.9,47.0,0.0,22.0,45000.0
2019080317,24.5,47.0,0.0,60.0,45000.0
2019080318,23.8,51.0,0.0,60.0,45000.0
2019080319,22.8,52.0,0.0,45.0,50000.0
2019080320,20.4,64.0,0.0,0.0,50000.0
2019080321,19.5,66.0,0.0,0.0,50000.0
2019080322,18.8,70.0,0.0,0.0,50000.0
2019080323,18.3,73.0,0.0,0.0,50000.0
2019080400,17.3,77.0,0.0,0.0,50000.0
2019080401,16.9,78.0,0.0,0.0,50000.0
2019080402,16.8,78.0,0.0,0.0,50000.0
2019080403,16.3,81.0,0.0,0.0,45000.0
2019080404,15.9,83.0,0.0,0.0,40000.0
2019080405,16.1,83.0,0.0,3.0,40000.0
2019080406,17.4,78.0,0.0,60.0,40000.0
2019080407,18.8,73.0,0.0,60.0,35000.0
2019080408,20.6,67.0,0.0,60.0,40000.0
2019080409,22.7,61.0,0.0,59.0,40000.0
2019080410,24.4,53.0,0.0,58.0,45000.0
2019080411,25.5,44.0,0.0,22.0,45000.0
2019080412,26.0,42.0,0.0,41.0,45000.0
2019080413,26.8,39.0,0.0,36.0,50000.0
2019080414,28.5,32.0,0.0,53.0,60000.0
2019080415,28.5,32.0,0.0,60.0,60000.0
2019080416,28.0,31.0,0.0,60.0,60000.0
2019080417,27.2,34.0,0.0,60.0,60000.0
2019080418,26.6,36.0,0.0,47.0,60000.0
2019080419,25.8,39.0,0.0,2.0,60000.0
2019080420,24.1,47.0,0.0,0.0,60000.0
2019080421,22.0,60.0,0.0,0.0,60000.0
2019080422,21.7,59.0,0.0,0.0,60000.0
2019080423,21.1,59.0,0.0,0.0,60000.0
2019080500,20.7,62.0,0.0,0.0,60000.0
2019080501,20.4,66.0,0.0,0.0,50000.0
2019080502,20.3,67.0,0.0,0.0,50000.0
2019080503,19.9,70.0,0.0,0.0,50000.0
2019080504,19.9,70.0,0.0,0.0,50000.0
2019080505,20.0,69.0,0.0,0.0,50000.0
2019080506,20.7,68.0,0.0,0.0,50000.0
2019080507,20.2,65.0,0.3,0.0,20000.0
2019080508,20.7,66.0,0.3,8.0,30000.0
2019080509,21.8,64.0,0.0,0.0,40000.0
2019080510,23.1,60.0,0.0,0.0,40000.0
2019080511,23.8,60.0,0.0,25.0,40000.0
2019080512,25.2,53.0,0.0,44.0,40000.0
2019080513,26.6,51.0,0.0,58.0,40000.0
2019080514,27.7,48.0,0.0,60.0,40000.0
2019080515,28.9,44.0,0.0,46.0,45000.0
2019080516,29.2,36.0,0.0,53.0,55000.0
2019080517,28.4,36.0,0.0,40.0,50000.0
2019080518,27.2,43.0,0.0,30.0,50000.0
2019080519,25.8,46.0,0.0,0.0,50000.0
2019080520,24.6,49.0,0.0,0.0,50000.0
2019080521,24.0,48.0,0.0,0.0,50000.0
2019080522,22.8,52.0,0.0,0.0,50000.0
2019080523,21.5,61.0,0.0,0.0,50000.0
2019080600,20.4,67.0,0.0,0.0,50000.0
2019080601,19.6,71.0,0.0,0.0,50000.0
2019080602,19.7,74.0,0.0,0.0,45000.0
2019080603,19.6,73.0,0.0,0.0,45000.0
2019080604,19.2,71.0,0.0,0.0,45000.0
2019080605,19.8,72.0,0.0,0.0,50000.0
2019080606,21.5,63.0,0.0,2.0,50000.0
2019080607,21.8,61.0,0.0,0.0,30000.0
2019080608,21.2,69.0,0.8,0.0,17000.0
2019080609,20.7,77.0,0.3,0.0,25000.0
2019080610,21.7,73.0,0.3,0.0,30000.0
2019080611,20.7,84.0,0.5,0.0,12000.0
2019080612,22.5,74.0,0.0,10.0,18000.0
2019080613,23.3,70.0,0.0,2.0,30000.0
2019080614,23.6,67.0,0.0,0.0,18000.0
2019080615,24.5,64.0,0.0,17.0,30000.0
2019080616,25.4,60.0,0.0,25.0,45000.0
2019080617,24.9,61.0,0.0,3.0,45000.0
2019080618,24.0,65.0,0.0,0.0,45000.0
2019080619,21.7,84.0,0.0,0.0,25000.0
2019080620,18.6,92.0,1.7,0.0,13000.0
2019080621,18.5,95.0,0.1,0.0,40000.0
2019080622,18.0,98.0,1.9,0.0,25000.0
